Date,Close
6/24/2019,1115.52002
6/25/2019,1086.349976
6/26/2019,1079.800049
6/27/2019,1076.01001
6/28/2019,1080.910034
7/1/2019,1097.949951
7/2/2019,1111.25
7/3/2019,1121.579956
7/5/2019,1131.589966
7/8/2019,1116.349976
7/9/2019,1124.829956
7/10/2019,1140.47998
7/11/2019,1144.209961
7/12/2019,1144.900024
7/15/2019,1150.339966
7/16/2019,1153.579956
7/17/2019,1146.349976
7/18/2019,1146.329956
7/19/2019,1130.099976
7/22/2019,1138.069946
7/23/2019,1146.209961
7/24/2019,1137.810059
7/25/2019,1132.119995
7/26/2019,1250.410034
7/29/2019,1239.410034
7/30/2019,1225.140015
7/31/2019,1216.680054
8/1/2019,1209.01001
8/2/2019,1193.98999
8/5/2019,1152.319946
8/6/2019,1169.949951
8/7/2019,1173.98999
8/8/2019,1204.800049
8/9/2019,1188.01001
8/12/2019,1174.709961
8/13/2019,1197.27002
8/14/2019,1164.290039
8/15/2019,1167.26001
8/16/2019,1177.599976
8/19/2019,1198.449951
8/20/2019,1182.689941
8/21/2019,1191.25
8/22/2019,1189.530029
8/23/2019,1151.290039
8/26/2019,1168.890015
8/27/2019,1167.839966
8/28/2019,1171.02002
8/29/2019,1192.849976
8/30/2019,1188.099976
9/3/2019,1168.390015
9/4/2019,1181.410034
9/5/2019,1211.380005
9/6/2019,1204.930054
9/9/2019,1204.410034
9/10/2019,1206
9/11/2019,1220.170044
9/12/2019,1234.25
9/13/2019,1239.560059
9/16/2019,1231.300049
9/17/2019,1229.150024
9/18/2019,1232.410034
9/19/2019,1238.709961
9/20/2019,1229.930054
9/23/2019,1234.030029
9/24/2019,1218.76001
9/25/2019,1246.52002
9/26/2019,1241.390015
9/27/2019,1225.089966
9/30/2019,1219
10/1/2019,1205.099976
10/2/2019,1176.630005
10/3/2019,1187.829956
10/4/2019,1209
10/7/2019,1207.680054
10/8/2019,1189.130005
10/9/2019,1202.310059
10/10/2019,1208.670044
10/11/2019,1215.449951
10/14/2019,1217.140015
10/15/2019,1243.01001
10/16/2019,1243.640015
10/17/2019,1253.069946
10/18/2019,1245.48999
10/21/2019,1246.150024
10/22/2019,1242.800049
10/23/2019,1259.130005
10/24/2019,1260.98999
10/25/2019,1265.130005
10/28/2019,1290
10/29/2019,1262.619995
10/30/2019,1261.290039
10/31/2019,1260.109985
11/1/2019,1273.73999
11/4/2019,1291.369995
11/5/2019,1292.030029
11/6/2019,1291.800049
11/7/2019,1308.859985
11/8/2019,1311.369995
11/11/2019,1299.189941
11/12/2019,1298.800049
11/13/2019,1298
11/14/2019,1311.459961
11/15/2019,1334.869995
11/18/2019,1320.699951
11/19/2019,1315.459961
11/20/2019,1303.050049
11/21/2019,1301.349976
11/22/2019,1295.339966
11/25/2019,1306.689941
11/26/2019,1313.550049
11/27/2019,1312.98999
11/29/2019,1304.959961
12/2/2019,1289.920044
12/3/2019,1295.280029
12/4/2019,1320.540039
12/5/2019,1328.130005
12/6/2019,1340.619995
12/9/2019,1343.560059
12/10/2019,1344.660034
12/11/2019,1345.02002
12/12/2019,1350.27002
12/13/2019,1347.829956
12/16/2019,1361.170044
12/17/2019,1355.119995
12/18/2019,1352.619995
12/19/2019,1356.040039
12/20/2019,1349.589966
12/23/2019,1348.839966
12/24/2019,1343.560059
12/26/2019,1360.400024
12/27/2019,1351.890015
12/30/2019,1336.140015
12/31/2019,1337.02002
1/2/2020,1367.369995
1/3/2020,1360.660034
1/6/2020,1394.209961
1/7/2020,1393.339966
1/8/2020,1404.319946
1/9/2020,1419.829956
1/10/2020,1429.72998
1/13/2020,1439.22998
1/14/2020,1430.880005
1/15/2020,1439.199951
1/16/2020,1451.699951
1/17/2020,1480.390015
1/21/2020,1484.400024
1/22/2020,1485.949951
1/23/2020,1486.650024
1/24/2020,1466.709961
1/27/2020,1433.900024
1/28/2020,1452.560059
1/29/2020,1458.630005
1/30/2020,1455.839966
1/31/2020,1434.22998
2/3/2020,1485.939941
2/4/2020,1447.069946
2/5/2020,1448.22998
2/6/2020,1476.22998
2/7/2020,1479.22998
2/10/2020,1508.680054
2/11/2020,1508.790039
2/12/2020,1518.27002
2/13/2020,1514.660034
2/14/2020,1520.73999
2/18/2020,1519.670044
2/19/2020,1526.689941
2/20/2020,1518.150024
2/21/2020,1485.109985
2/24/2020,1421.589966
2/25/2020,1388.449951
2/26/2020,1393.180054
2/27/2020,1318.089966
2/28/2020,1339.329956
3/2/2020,1389.109985
3/3/2020,1341.390015
3/4/2020,1386.52002
3/5/2020,1319.040039
3/6/2020,1298.410034
3/9/2020,1215.560059
3/10/2020,1280.390015
3/11/2020,1215.410034
3/12/2020,1114.910034
3/13/2020,1219.72998
3/16/2020,1084.329956
3/17/2020,1119.800049
3/18/2020,1096.800049
3/19/2020,1115.290039
3/20/2020,1072.319946
3/23/2020,1056.619995
3/24/2020,1134.459961
3/25/2020,1102.48999
3/26/2020,1161.75
3/27/2020,1110.709961
3/30/2020,1146.819946
3/31/2020,1162.810059
4/1/2020,1105.619995
4/2/2020,1120.839966
4/3/2020,1097.880005
4/6/2020,1186.920044
4/7/2020,1186.51001
4/8/2020,1210.280029
4/9/2020,1211.449951
4/13/2020,1217.560059
4/14/2020,1269.22998
4/15/2020,1262.469971
4/16/2020,1263.469971
4/17/2020,1283.25
4/20/2020,1266.609985
4/21/2020,1216.339966
4/22/2020,1263.209961
4/23/2020,1276.310059
4/24/2020,1279.310059
4/27/2020,1275.880005
4/28/2020,1233.670044
4/29/2020,1341.47998
4/30/2020,1348.660034
5/1/2020,1320.609985
5/4/2020,1326.800049
5/5/2020,1351.109985
5/6/2020,1347.300049
5/7/2020,1372.560059
5/8/2020,1388.369995
5/11/2020,1403.26001
5/12/2020,1375.73999
5/13/2020,1349.329956
5/14/2020,1356.130005
5/15/2020,1373.189941
5/18/2020,1383.939941
5/19/2020,1373.484985
5/20/2020,1406.719971
5/21/2020,1402.800049
5/22/2020,1410.420044
5/26/2020,1417.02002
5/27/2020,1417.839966
5/28/2020,1416.72998
5/29/2020,1428.920044
6/1/2020,1431.819946
6/2/2020,1439.219971
6/3/2020,1436.380005
6/4/2020,1412.180054
6/5/2020,1438.390015
6/8/2020,1446.609985
6/9/2020,1456.160034
6/10/2020,1465.849976
6/11/2020,1403.839966
6/12/2020,1413.180054
6/15/2020,1419.849976
6/16/2020,1442.719971
6/17/2020,1451.119995
6/18/2020,1435.959961
6/19/2020,1431.719971
6/22/2020,1451.859985
6/23/2020,1464.410034
6/24/2020,1431.969971
6/25/2020,1441.329956
6/26/2020,1359.900024
6/29/2020,1394.969971
6/30/2020,1413.609985
7/1/2020,1438.040039
7/2/2020,1464.699951
7/6/2020,1495.699951
7/7/2020,1485.180054
7/8/2020,1496
7/9/2020,1510.98999
7/10/2020,1541.73999
7/13/2020,1511.339966
7/14/2020,1520.579956
7/15/2020,1513.640015
7/16/2020,1518
7/17/2020,1515.550049
7/20/2020,1565.719971
7/21/2020,1558.420044
7/22/2020,1568.48999
7/23/2020,1515.680054
7/24/2020,1511.869995
7/27/2020,1530.199951
7/28/2020,1500.339966
7/29/2020,1522.02002
7/30/2020,1531.449951
7/31/2020,1482.959961
8/3/2020,1474.449951
8/4/2020,1464.969971
8/5/2020,1473.609985
8/6/2020,1500.099976
8/7/2020,1494.48999
8/10/2020,1496.099976
8/11/2020,1480.319946
8/12/2020,1506.619995
8/13/2020,1518.449951
8/14/2020,1507.72998
8/17/2020,1517.97998
8/18/2020,1558.599976
8/19/2020,1547.530029
8/20/2020,1581.75
8/21/2020,1580.420044
8/24/2020,1588.199951
8/25/2020,1608.219971
8/26/2020,1652.380005
8/27/2020,1634.329956
8/28/2020,1644.410034
8/31/2020,1634.180054
9/1/2020,1660.709961
9/2/2020,1728.280029
9/3/2020,1641.839966
9/4/2020,1591.040039
9/8/2020,1532.390015
9/9/2020,1556.959961
9/10/2020,1532.02002
9/11/2020,1520.719971
9/14/2020,1519.280029
9/15/2020,1541.439941
9/16/2020,1520.900024
9/17/2020,1495.530029
9/18/2020,1459.98999
9/21/2020,1431.160034
9/22/2020,1465.459961
9/23/2020,1415.209961
9/24/2020,1428.290039
9/25/2020,1444.959961
9/28/2020,1464.52002
9/29/2020,1469.329956
9/30/2020,1469.599976
10/1/2020,1490.089966
10/2/2020,1458.420044
10/5/2020,1486.02002
10/6/2020,1453.439941
10/7/2020,1460.290039
10/8/2020,1485.930054
10/9/2020,1515.219971
10/12/2020,1569.150024
10/13/2020,1571.680054
10/14/2020,1568.079956
10/15/2020,1559.130005
10/16/2020,1573.01001
10/19/2020,1534.609985
10/20/2020,1555.930054
10/21/2020,1593.310059
10/22/2020,1615.329956
10/23/2020,1641
10/26/2020,1590.449951
10/27/2020,1604.26001
10/28/2020,1516.619995
10/29/2020,1567.23999
10/30/2020,1621.01001
11/2/2020,1626.030029
11/3/2020,1650.209961
11/4/2020,1749.130005
11/5/2020,1763.369995
11/6/2020,1761.75
11/9/2020,1763
11/10/2020,1740.390015
11/11/2020,1752.709961
11/12/2020,1749.839966
11/13/2020,1777.02002
11/16/2020,1781.380005
11/17/2020,1770.150024
11/18/2020,1746.780029
11/19/2020,1763.920044
11/20/2020,1742.189941
11/23/2020,1734.859985
11/24/2020,1768.880005
11/25/2020,1771.430054
11/27/2020,1793.189941
11/30/2020,1760.73999
12/1/2020,1798.099976
12/2/2020,1827.949951
12/3/2020,1826.77002
12/4/2020,1827.98999
12/7/2020,1819.47998
12/8/2020,1818.550049
12/9/2020,1784.130005
12/10/2020,1775.329956
12/11/2020,1781.77002
12/14/2020,1760.060059
12/15/2020,1767.77002
12/16/2020,1763
12/17/2020,1747.900024
12/18/2020,1731.01001
12/21/2020,1739.369995
12/22/2020,1723.5
12/23/2020,1732.380005
12/24/2020,1738.849976
12/28/2020,1776.089966
12/29/2020,1758.719971
12/30/2020,1739.52002
